timestamp,device,flow_rate_lpm,pressure_bar,total_usage_liters
2025-11-17 00:55:50,toilet_flush,26.11,4.76,62.83
2025-11-17 00:15:37,shower,6.29,4.76,3.83
2025-11-17 00:01:25,garden_irrigation,4.65,4.89,6.61
2025-11-17 00:24:21,toilet_flush,2.83,1.94,0.85
2025-11-17 00:30:39,kitchen_sink,25.48,2.06,34.35
2025-11-17 00:48:52,bath,32.54,3.87,15.9
2025-11-17 00:48:52,garden_irrigation,15.35,3.4,32.65
2025-11-17 00:54:20,shower,4.61,1.56,2.13
2025-11-17 00:01:20,bath,18.18,1.72,25.1
2025-11-17 00:40:19,toilet_flush,12.53,4.61,
2025-11-17 00:58:45,bath,1343.0,4.54,32.7
2025-11-17 00:35:51,toilet_flush,21.94,2.75,37.44
2025-11-17 00:58:40,washing_machine,25.3,4.62,21.81
2025-11-17 00:36:51,garden_irrigation,4.32,3.58,3.26
2025-11-17 00:37:16,shower,1.73,4.32,0.86
2025-11-17 00:45:57,kitchen_sink,34.8,3.0,67.51
2025-11-17 00:56:50,washing_machine,8.53,1.9,15.26
2025-11-17 00:29:59,garden_irrigation,2.36,3.02,
2025-11-17 00:42:06,shower,7.05,3.1,2.07
2025-11-17 00:57:59,washing_machine,1.84,3.43,3.6
2025-11-17 00:10:41,shower,14.02,1.87,23.5
2025-11-17 00:08:02,bath,28.18,4.97,68.11
2025-11-17 00:08:02,shower,12.27,2.35,19.03
2025-11-17 00:11:39,washing_machine,15.82,2.19,14.22
2025-11-17 00:59:51,washing_machine,23.81,3.34,25.66
2025-11-17 00:02:34,garden_irrigation,18.06,3.38,10.92
2025-11-17 00:42:05,washing_machine,30.22,3.04,56.29
2025-11-17 00:11:32,dishwasher,30.38,4.2,55.53
2025-11-17 00:11:32,dishwasher,0.84,3.31,
2025-11-17 00:11:04,bath,2734.0,-3.63,15.43
2025-11-17 00:06:02,dishwasher,16.4,4.03,6.18
2025-11-17 00:25:11,garden_irrigation,34.61,1.59,79.52
2025-11-17 00:07:37,shower,17.17,3.5,12.64
2025-11-17 00:23:51,washing_machine,34.55,4.59,34.26
2025-11-17 00:22:10,garden_irrigation,26.53,1.56,22.42
2025-11-17 00:33:30,garden_irrigation,9.08,2.92,10.45
2025-11-17 00:33:11,kitchen_sink,19.07,4.74,35.13
2025-11-17 00:10:05,garden_irrigation,34.73,2.74,76.49
2025-11-17 00:10:05,garden_irrigation,30.08,3.11,18.65
2025-11-17 00:36:22,kitchen_sink,3.86,4.94,6.87
2025-11-17 00:31:15,toilet_flush,24.87,2.2,25.14
2025-11-17 00:22:39,bath,12.42,1.73,30.49
2025-11-17 00:27:40,washing_machine,0.74,4.51,0.66
2025-11-17 00:49:29,kitchen_sink,14.42,4.54,3.12
2025-11-17 00:00:37,dishwasher,8.6,3.15,11.92
2025-11-17 00:23:36,garden_irrigation,28.75,3.3,15.72
2025-11-17 00:23:36,garden_irrigation,12.14,4.43,3.67
2025-11-17 00:02:54,washing_machine,29.05,4.08,52.46
2025-11-17 00:44:25,bath,0.52,2.43,0.98
2025-11-17 00:16:03,dishwasher,11.12,1.56,14.01
2025-11-17 00:42:33,shower,8.82,3.18,15.5
2025-11-17 00:40:33,kitchen_sink,8.56,4.51,12.31
2025-11-17 00:43:23,toilet_flush,2.85,4.64,4.7
2025-11-17 00:43:23,washing_machine,6.96,4.85,10.94
2025-11-17 00:43:56,washing_machine,19.67,4.58,34.06
2025-11-17 00:54:49,kitchen_sink,10.55,3.53,6.95
2025-11-17 00:55:50,garden_irrigation,1490.0,3.06,12.19
2025-11-17 00:25:24,garden_irrigation,13.5,4.21,16.36
2025-11-17 00:45:35,toilet_flush,30.72,4.09,37.67
2025-11-17 00:01:40,kitchen_sink,31.73,3.38,62.86
2025-11-17 00:42:45,washing_machine,17.51,1.81,18.3
2025-11-17 00:31:43,dishwasher,11.89,4.74,6.82
2025-11-17 00:59:21,kitchen_sink,4.18,3.09,3.25
2025-11-17 00:02:15,shower,33.39,2.77,23.17
2025-11-17 00:21:49,washing_machine,2.58,3.7,4.86
2025-11-17 00:22:44,toilet_flush,10.77,3.86,13.8
2025-11-17 00:14:42,toilet_flush,10.78,2.24,19.73
2025-11-17 00:18:08,washing_machine,11.55,4.43,13.37
2025-11-17 00:59:36,garden_irrigation,6.17,2.51,13.86
2025-11-17 00:03:05,washing_machine,27.52,2.15,67.76
2025-11-17 00:04:34,washing_machine,4.73,2.92,8.23
2025-11-17 00:37:56,shower,22.4,4.06,48.98
2025-11-17 00:35:03,washing_machine,4.77,4.88,6.53
2025-11-17 00:56:50,bath,2.93,4.33,6.88
2025-11-17 00:20:57,dishwasher,31.88,4.79,67.35
2025-11-17 00:34:32,bath,706.0,1.99,17.52
2025-11-17 00:02:41,kitchen_sink,28.83,1.75,47.08
2025-11-17 00:29:11,kitchen_sink,19.29,3.45,38.43
2025-11-17 00:37:59,dishwasher,3.19,2.52,4.62
2025-11-17 00:18:31,toilet_flush,33.46,4.4,26.63
2025-11-17 00:53:28,garden_irrigation,9.02,3.85,9.16
2025-11-17 00:25:58,toilet_flush,30.16,4.9,68.05
2025-11-17 00:49:44,shower,6.32,2.39,2.08
2025-11-17 00:44:21,washing_machine,29.96,3.2,46.75
2025-11-17 00:10:01,dishwasher,0.96,3.25,1.01
2025-11-17 00:57:59,toilet_flush,1816.0,2.34,19.78
2025-11-17 00:23:40,washing_machine,27.05,3.57,60.44
2025-11-17 00:17:23,toilet_flush,32.75,3.05,70.86
2025-11-17 00:05:49,washing_machine,31.87,3.06,50.27
2025-11-17 00:51:23,toilet_flush,28.78,2.77,23.82
2025-11-17 00:42:04,bath,31.14,1.56,40.28
2025-11-17 00:21:24,bath,737.0,3.33,8.39
2025-11-17 00:46:57,bath,10.3,2.67,10.44
2025-11-17 00:11:42,dishwasher,10.47,1.5,
2025-11-17 00:41:01,kitchen_sink,13.51,2.58,19.58
2025-11-17 00:39:08,dishwasher,14.07,2.48,12.58
2025-11-17 00:39:08,dishwasher,19.29,2.88,
2025-11-17 00:00:29,None,6.02,1.96,5.62
2025-11-17 00:42:16,toilet_flush,24.35,3.28,29.02
2025-11-17 00:24:00,kitchen_sink,6.28,3.92,2.01
2025-11-17 00:52:00,dishwasher,11.21,3.71,27.83
2025-11-17 00:37:22,dishwasher,17.87,4.31,24.44
2025-11-17 00:41:53,garden_irrigation,27.98,3.08,
2025-11-17 00:26:16,toilet_flush,26.01,3.32,37.58
2025-11-17 00:06:42,washing_machine,22.77,4.34,50.14
2025-11-17 00:44:02,shower,5.87,3.0,11.6
2025-11-17 00:29:49,kitchen_sink,19.37,3.96,35.1
2025-11-17 00:24:35,kitchen_sink,3.52,3.02,1.83
2025-11-17 00:21:45,shower,13.52,2.96,23.16
2025-11-17 00:14:20,toilet_flush,14.77,4.16,28.99
2025-11-17 00:30:55,washing_machine,1.87,2.11,
2025-11-17 00:13:08,garden_irrigation,9.95,2.69,22.42
2025-11-17 00:18:34,toilet_flush,33.47,2.28,28.02
2025-11-17 00:19:20,shower,33.4,2.76,25.28
2025-11-17 00:07:20,toilet_flush,1266.0,2.31,27.85
2025-11-17 00:15:41,dishwasher,1.99,3.53,3.26
2025-11-17 00:57:05,toilet_flush,6.68,4.29,1.36
2025-11-17 00:37:21,shower,14.03,4.25,14.2
2025-11-17 00:32:48,shower,33.2,2.78,72.15
2025-11-17 00:36:58,garden_irrigation,5.37,4.96,1.41
2025-11-17 00:39:17,shower,26.84,3.58,5.57
2025-11-17 00:11:57,shower,4.25,-2.9,3.6
2025-11-17 00:08:41,shower,34.35,4.42,79.08
2025-11-17 00:10:55,dishwasher,13.67,4.05,31.08
2025-11-17 00:53:45,dishwasher,27.25,4.12,37.96
2025-11-17 00:14:56,dishwasher,12.32,2.19,18.14
2025-11-17 00:05:22,kitchen_sink,22.15,3.14,21.34
2025-11-17 00:04:34,shower,7.12,4.52,5.42
2025-11-17 00:24:30,shower,5.54,3.26,11.5
2025-11-17 00:02:05,shower,32.86,3.89,14.61
2025-11-17 00:42:16,garden_irrigation,32.16,3.56,42.48
2025-11-17 00:21:30,dishwasher,31.12,4.45,51.63
2025-11-17 00:25:47,toilet_flush,22.08,2.5,9.68
2025-11-17 00:07:29,dishwasher,28.39,3.51,39.61
2025-11-17 00:53:02,shower,2.88,1.93,4.4
2025-11-17 00:17:48,shower,12.05,3.92,22.99
2025-11-17 00:42:42,garden_irrigation,11.32,4.06,8.38
2025-11-17 00:40:51,toilet_flush,22.43,1.65,
2025-11-17 00:59:26,garden_irrigation,12.78,3.87,19.3
2025-11-17 00:18:44,bath,5.62,2.95,13.83
2025-11-17 00:58:56,washing_machine,21.08,1.93,14.76
2025-11-17 00:12:37,washing_machine,28.6,2.97,70.57
2025-11-17 00:28:16,washing_machine,13.68,2.18,25.21
2025-11-17 00:14:04,shower,5.06,2.95,10.63
2025-11-17 00:16:45,garden_irrigation,7.29,2.85,2.96
2025-11-17 00:18:45,shower,8.69,4.08,7.74
2025-11-17 00:31:38,washing_machine,10.85,4.21,3.61
2025-11-17 00:29:09,toilet_flush,22.68,3.62,23.92
2025-11-17 00:21:25,toilet_flush,21.23,1.58,52.16
2025-11-17 00:28:44,bath,24.51,4.76,10.84
2025-11-17 00:28:44,garden_irrigation,1301.0,3.9,19.43
2025-11-17 00:40:43,bath,28.93,1.62,6.19
2025-11-17 00:00:03,dishwasher,7.54,4.37,13.87
2025-11-17 00:51:30,toilet_flush,16.68,2.2,10.9
2025-11-17 00:30:23,washing_machine,28.13,3.53,14.01
2025-11-17 00:06:17,bath,6.72,3.13,6.55
2025-11-17 00:44:43,bath,4.29,2.97,8.47
2025-11-17 00:09:44,bath,30.99,4.61,13.8
2025-11-17 00:56:55,garden_irrigation,12.33,3.03,8.98
2025-11-17 00:02:26,dishwasher,24.09,1.76,5.29
2025-11-17 00:47:41,garden_irrigation,1.37,4.81,3.33
2025-11-17 00:16:22,washing_machine,24.31,4.72,37.97
2025-11-17 00:27:39,washing_machine,11.41,3.9,21.17
2025-11-17 00:49:03,washing_machine,2.42,3.14,4.11
2025-11-17 00:26:52,bath,21.54,1.83,11.46
2025-11-17 00:48:53,washing_machine,8.81,4.27,13.82
2025-11-17 00:20:15,dishwasher,13.84,1.76,6.95
2025-11-17 00:08:28,garden_irrigation,3.28,1.74,3.68
2025-11-17 00:27:36,toilet_flush,5.58,3.38,8.42
2025-11-17 00:13:26,washing_machine,10.78,2.06,16.01
2025-11-17 00:30:29,kitchen_sink,3.6,1.53,1.71
2025-11-17 00:59:54,None,31.92,2.98,8.91
2025-11-17 00:08:04,shower,0.71,1.98,1.45
2025-11-17 00:08:04,toilet_flush,17.19,2.06,32.14
2025-11-17 00:19:45,garden_irrigation,4.75,1.77,1.84
2025-11-17 00:26:36,washing_machine,11.11,2.22,5.48
2025-11-17 00:02:40,bath,32.45,4.0,73.11
2025-11-17 00:17:36,dishwasher,6.08,4.33,11.97
2025-11-17 00:52:37,kitchen_sink,33.82,3.08,84.25
2025-11-17 00:12:51,shower,7.6,3.27,
2025-11-17 00:55:38,toilet_flush,26.08,1.61,34.48
2025-11-17 00:43:31,washing_machine,19.36,1.74,14.4
2025-11-17 00:24:28,garden_irrigation,31.01,2.4,50.62
2025-11-17 00:18:58,garden_irrigation,19.61,3.4,9.13
2025-11-17 00:34:46,toilet_flush,18.94,4.09,
2025-11-17 00:00:31,kitchen_sink,7.24,3.62,2.65
2025-11-17 00:53:10,bath,6.23,2.87,11.18
2025-11-17 00:02:03,dishwasher,32.12,1.91,42.92
2025-11-17 00:32:50,washing_machine,11.81,4.23,19.14
2025-11-17 00:59:44,toilet_flush,13.34,2.77,29.65
2025-11-17 00:59:09,None,26.71,4.08,50.82
2025-11-17 00:17:31,garden_irrigation,12.19,3.3,15.38
2025-11-17 00:08:51,toilet_flush,33.35,4.09,82.18
2025-11-17 00:43:56,shower,25.96,4.68,32.43
2025-11-17 00:46:56,shower,21.11,4.72,9.68
2025-11-17 00:25:59,washing_machine,30.89,3.37,76.7
2025-11-17 00:13:17,toilet_flush,2.21,3.29,0.56
2025-11-17 00:00:19,garden_irrigation,9.37,2.43,13.72
2025-11-17 00:00:19,bath,16.54,4.78,15.07
2025-11-17 00:15:27,washing_machine,8.33,3.1,11.31
2025-11-17 00:58:36,kitchen_sink,26.16,1.95,38.85
2025-11-17 00:44:13,garden_irrigation,32.21,3.01,24.23
2025-11-17 00:04:25,kitchen_sink,15.12,1.94,22.39
2025-11-17 00:51:33,washing_machine,12.3,3.26,23.85
2025-11-17 00:12:50,shower,3367.0,3.46,27.37
2025-11-17 00:28:16,garden_irrigation,15.85,2.68,17.15
2025-11-17 00:57:00,bath,17.37,1.75,14.19
2025-11-17 00:51:09,garden_irrigation,12.63,4.8,26.36
2025-11-17 00:13:04,washing_machine,31.88,4.21,59.53
2025-11-17 00:55:15,garden_irrigation,20.13,4.44,44.36
2025-11-17 00:55:15,garden_irrigation,26.8,2.78,15.84
2025-11-17 00:42:23,washing_machine,28.51,4.16,10.53
2025-11-17 00:56:20,dishwasher,12.29,3.2,5.83
2025-11-17 00:42:18,toilet_flush,15.46,2.2,8.82
2025-11-17 00:53:33,washing_machine,29.77,1.94,42.45
2025-11-17 00:19:16,garden_irrigation,13.03,2.71,31.7
2025-11-17 00:21:46,bath,27.89,1.98,28.49
2025-11-17 00:27:19,bath,32.96,4.99,79.25
2025-11-17 00:27:19,washing_machine,22.0,1.67,6.33
2025-11-17 00:32:44,garden_irrigation,26.09,3.04,60.84
2025-11-17 00:21:34,kitchen_sink,28.28,3.08,17.44
2025-11-17 00:04:47,kitchen_sink,29.65,2.55,68.16
2025-11-17 00:56:02,shower,14.13,3.5,4.65
2025-11-17 00:42:12,dishwasher,2.27,2.02,5.4
2025-11-17 00:37:42,washing_machine,14.36,4.24,9.5
2025-11-17 00:42:00,washing_machine,23.74,2.66,21.28
2025-11-17 00:40:17,kitchen_sink,16.04,3.57,21.32
2025-11-17 00:20:50,kitchen_sink,26.34,4.0,28.33
2025-11-17 00:08:27,kitchen_sink,12.82,4.61,22.25
2025-11-17 00:17:08,bath,22.4,4.43,54.7
2025-11-17 00:17:08,bath,6.93,3.63,11.05
2025-11-17 00:36:27,shower,26.35,2.86,49.0
2025-11-17 00:54:36,shower,19.33,3.26,7.78
2025-11-17 00:41:55,toilet_flush,7.54,4.19,12.4
2025-11-17 00:34:01,bath,10.57,4.57,13.15
2025-11-17 00:03:53,washing_machine,26.33,1.86,58.91
2025-11-17 00:12:29,shower,17.15,2.85,18.74
2025-11-17 00:30:23,garden_irrigation,7.95,4.22,14.01
2025-11-17 00:21:56,washing_machine,33.87,3.01,24.55
2025-11-17 00:53:16,toilet_flush,25.17,2.66,20.05
2025-11-17 00:29:48,kitchen_sink,33.52,2.94,35.7
2025-11-17 00:51:18,toilet_flush,15.24,3.61,13.71
2025-11-17 00:43:52,washing_machine,16.89,5.0,13.24
2025-11-17 00:02:43,kitchen_sink,31.48,3.23,9.89
2025-11-17 00:16:24,toilet_flush,18.61,2.23,39.54
2025-11-17 00:36:06,toilet_flush,24.9,2.07,8.66
2025-11-17 00:00:33,washing_machine,9.2,1.65,20.62
2025-11-17 00:17:18,shower,15.91,3.46,7.77
2025-11-17 00:10:48,garden_irrigation,4.76,3.41,1.67
2025-11-17 00:06:31,toilet_flush,7.61,2.22,11.38
2025-11-17 00:38:02,garden_irrigation,0.53,3.93,0.72
2025-11-17 00:45:51,bath,1.85,-4.09,2.46
2025-11-17 00:20:47,bath,34.22,2.41,52.06
2025-11-17 00:02:17,washing_machine,8.86,2.7,7.62
2025-11-17 00:32:08,dishwasher,23.38,4.97,40.33
2025-11-17 00:51:56,washing_machine,29.45,2.81,39.92
2025-11-17 00:37:52,dishwasher,19.5,4.16,18.91
2025-11-17 00:05:06,dishwasher,5.78,3.08,12.14
2025-11-17 00:36:02,dishwasher,25.62,4.28,48.01
2025-11-17 00:33:05,shower,21.21,4.19,23.44
2025-11-17 00:16:26,dishwasher,25.73,3.84,
2025-11-17 00:01:57,kitchen_sink,27.06,4.49,62.69
2025-11-17 00:04:00,garden_irrigation,34.15,4.79,49.0
2025-11-17 00:33:33,toilet_flush,20.29,3.53,14.09
2025-11-17 00:33:33,kitchen_sink,12.29,2.33,28.34
2025-11-17 00:28:10,bath,2287.0,2.9,14.54
2025-11-17 00:51:56,bath,2.86,4.15,0.89
2025-11-17 00:10:17,garden_irrigation,31.46,3.78,29.99
2025-11-17 00:12:54,garden_irrigation,4.62,2.12,8.65
2025-11-17 00:50:54,dishwasher,11.81,1.68,27.44
2025-11-17 00:43:28,kitchen_sink,2864.0,3.89,47.71
2025-11-17 00:43:28,kitchen_sink,21.11,2.38,50.44
2025-11-17 00:10:05,shower,14.08,3.25,5.81
2025-11-17 00:54:54,toilet_flush,16.83,4.11,5.72
2025-11-17 00:11:27,toilet_flush,29.98,3.47,47.66
2025-11-17 00:01:36,toilet_flush,12.23,1.79,29.62
2025-11-17 00:02:51,dishwasher,30.5,2.15,41.37
2025-11-17 00:23:01,bath,3.54,2.27,1.13
2025-11-17 00:16:45,bath,27.3,2.4,19.35
2025-11-17 00:01:42,kitchen_sink,29.74,3.48,22.69
2025-11-17 00:20:42,shower,6.77,3.26,6.61
2025-11-17 00:32:48,washing_machine,15.35,2.21,4.61
2025-11-17 00:49:08,shower,6.21,1.74,14.17
2025-11-17 00:58:53,bath,24.88,2.1,34.48
2025-11-17 00:59:18,dishwasher,18.97,4.95,33.07
2025-11-17 00:51:21,kitchen_sink,22.42,3.14,7.95
2025-11-17 00:27:28,shower,7.28,4.54,2.36
2025-11-17 00:23:27,kitchen_sink,7.81,4.47,12.1
2025-11-17 00:28:56,garden_irrigation,1.93,3.29,4.32
2025-11-17 00:55:32,garden_irrigation,11.61,3.97,16.43
2025-11-17 00:06:53,washing_machine,19.81,2.17,43.96
2025-11-17 00:46:22,bath,30.1,3.91,62.16
2025-11-17 00:31:37,dishwasher,23.51,2.45,8.8
2025-11-17 00:23:04,garden_irrigation,15.52,4.41,10.31
2025-11-17 00:34:35,washing_machine,33.38,1.79,57.17
2025-11-17 00:09:11,toilet_flush,25.31,4.21,30.88
2025-11-17 00:46:20,kitchen_sink,32.59,1.85,28.31
2025-11-17 00:10:07,dishwasher,18.7,4.58,21.75
2025-11-17 00:12:36,toilet_flush,9.43,2.56,11.54
2025-11-17 00:13:00,toilet_flush,2.32,3.79,5.32
2025-11-17 00:32:49,washing_machine,25.55,3.21,11.19
2025-11-17 00:41:25,kitchen_sink,4.68,2.78,3.95
2025-11-17 00:08:45,washing_machine,10.95,3.76,15.73
2025-11-17 00:30:35,shower,18.87,4.82,34.08
2025-11-17 00:33:23,toilet_flush,19.97,1.64,32.96
2025-11-17 00:48:54,kitchen_sink,21.22,4.72,50.2
2025-11-17 00:50:21,None,6.24,3.63,12.67
2025-11-17 00:37:46,shower,13.6,4.33,20.15
2025-11-17 00:13:38,bath,21.79,2.84,15.12
2025-11-17 00:41:23,shower,33.96,3.15,42.01
2025-11-17 00:30:58,bath,25.6,4.54,45.95
2025-11-17 00:23:21,kitchen_sink,32.33,2.95,68.78
2025-11-17 00:11:20,kitchen_sink,26.8,3.37,64.52
2025-11-17 00:55:16,dishwasher,20.91,1.57,33.3
2025-11-17 00:40:38,shower,7.12,2.06,10.05
2025-11-17 00:02:17,toilet_flush,23.5,3.75,5.66
2025-11-17 00:02:17,garden_irrigation,22.01,4.01,8.05
2025-11-17 00:12:11,toilet_flush,21.29,3.54,11.9
2025-11-17 00:34:38,garden_irrigation,17.4,2.0,5.67
2025-11-17 00:08:31,washing_machine,18.74,3.06,21.03
2025-11-17 00:23:58,kitchen_sink,12.04,2.74,11.74
2025-11-17 00:42:12,shower,18.42,3.23,30.69
2025-11-17 00:10:43,washing_machine,732.0,4.55,10.48
2025-11-17 00:52:39,toilet_flush,28.28,4.22,44.42
2025-11-17 00:00:31,garden_irrigation,6.91,1.79,8.88
2025-11-17 00:49:01,bath,3.43,4.62,2.88
2025-11-17 00:13:20,kitchen_sink,15.55,3.15,37.19
2025-11-17 00:31:41,garden_irrigation,23.21,4.1,9.25
2025-11-17 00:07:33,toilet_flush,15.6,1.99,36.81
2025-11-17 00:51:17,dishwasher,10.05,3.85,9.2
2025-11-17 00:52:12,toilet_flush,19.76,2.33,
2025-11-17 00:30:55,shower,12.47,3.03,5.62
2025-11-17 00:44:04,washing_machine,32.68,1.56,11.87
2025-11-17 00:36:18,kitchen_sink,32.33,2.03,38.41
2025-11-17 00:23:12,shower,17.83,1.82,33.98
2025-11-17 00:32:59,garden_irrigation,11.81,2.34,9.68
2025-11-17 00:32:59,dishwasher,25.93,1.85,38.72
2025-11-17 00:24:57,washing_machine,1.77,3.92,1.49
2025-11-17 00:00:29,kitchen_sink,16.88,1.6,18.46
2025-11-17 00:47:34,garden_irrigation,12.1,3.66,27.65
2025-11-17 00:15:10,kitchen_sink,32.26,1.99,69.95
2025-11-17 00:53:50,kitchen_sink,0.91,4.81,
2025-11-17 00:04:43,bath,19.57,4.77,14.63
2025-11-17 00:06:20,bath,26.05,2.29,16.78
2025-11-17 00:17:22,dishwasher,17.23,3.65,41.26
2025-11-17 00:31:36,washing_machine,3.45,1.6,2.3
2025-11-17 00:51:57,bath,34.05,4.76,70.1
2025-11-17 00:15:40,garden_irrigation,18.37,3.33,19.26
2025-11-17 00:32:11,bath,21.69,1.65,53.51
2025-11-17 00:47:25,dishwasher,8.66,2.7,9.06
2025-11-17 00:15:05,dishwasher,17.18,1.77,17.33
2025-11-17 00:49:05,shower,15.31,2.88,25.51
2025-11-17 00:51:39,shower,3.08,3.84,7.43
2025-11-17 00:08:41,shower,4.16,3.14,10.17
2025-11-17 00:20:22,dishwasher,29.39,2.84,53.68
2025-11-17 00:30:21,kitchen_sink,8.77,1.92,16.98
2025-11-17 00:59:58,toilet_flush,7.23,2.36,10.81
2025-11-17 00:37:36,washing_machine,17.92,1.85,34.73
2025-11-17 00:49:58,shower,27.02,4.33,58.84
2025-11-17 00:29:37,washing_machine,2.64,1.97,3.48
2025-11-17 00:21:19,bath,20.4,3.58,33.16
2025-11-17 00:09:03,kitchen_sink,461.00000000000006,2.7,6.62
2025-11-17 00:16:05,washing_machine,1.76,2.29,2.63
2025-11-17 00:52:06,None,2.32,3.74,5.21
2025-11-17 00:48:55,shower,29.28,3.1,29.8
2025-11-17 00:48:00,dishwasher,4.57,2.9,3.1
2025-11-17 00:08:43,kitchen_sink,2.06,3.57,2.57
2025-11-17 00:26:44,kitchen_sink,15.61,3.22,10.59
2025-11-17 00:43:55,garden_irrigation,29.62,2.56,39.88
2025-11-17 00:06:34,kitchen_sink,9.55,3.46,21.76
2025-11-17 00:48:21,toilet_flush,1505.0,3.84,24.38
2025-11-17 00:21:26,toilet_flush,1.88,1.59,4.07
2025-11-17 00:27:02,shower,15.99,3.13,9.31
2025-11-17 00:28:38,bath,20.43,1.7,46.42
2025-11-17 00:39:55,kitchen_sink,20.2,2.15,32.0
2025-11-17 00:18:04,toilet_flush,11.97,3.46,3.27
2025-11-17 00:14:12,dishwasher,11.39,4.53,18.86
2025-11-17 00:06:40,toilet_flush,4.18,4.59,9.98
2025-11-17 00:23:39,dishwasher,13.15,1.74,5.02
2025-11-17 00:24:48,garden_irrigation,3.93,2.97,6.05
2025-11-17 00:18:05,bath,26.95,3.54,62.14
2025-11-17 00:40:48,dishwasher,33.84,2.01,7.52
2025-11-17 00:10:27,bath,33.97,4.18,56.09
2025-11-17 00:18:38,kitchen_sink,30.34,4.1,39.21
2025-11-17 00:25:48,garden_irrigation,21.23,4.66,21.19
2025-11-17 00:09:16,bath,24.68,1.53,40.56
2025-11-17 00:46:05,bath,10.34,2.26,3.32
2025-11-17 00:46:21,dishwasher,22.26,4.4,43.01
2025-11-17 00:54:29,washing_machine,16.22,3.85,3.41
2025-11-17 00:14:52,garden_irrigation,17.13,4.63,
2025-11-17 00:21:24,bath,26.64,1.7,36.21
2025-11-17 00:07:11,washing_machine,10.23,3.59,10.92
2025-11-17 00:37:14,washing_machine,11.47,3.49,10.41
2025-11-17 00:21:00,bath,32.4,1.62,68.39
2025-11-17 00:59:40,dishwasher,2.44,3.3,5.73
2025-11-17 00:09:22,kitchen_sink,17.25,3.63,38.11
2025-11-17 00:17:35,washing_machine,31.99,2.17,44.84
2025-11-17 00:56:24,washing_machine,21.56,2.46,48.16
2025-11-17 00:56:24,garden_irrigation,19.35,3.74,44.85
2025-11-17 00:42:12,kitchen_sink,9.12,3.14,10.41
2025-11-17 00:53:10,dishwasher,12.34,4.5,10.51
2025-11-17 00:57:20,kitchen_sink,29.9,2.7,12.74
2025-11-17 00:38:42,washing_machine,19.79,2.43,25.76
2025-11-17 00:50:52,dishwasher,18.26,4.95,43.39
2025-11-17 00:24:37,garden_irrigation,3.94,4.69,5.87
2025-11-17 00:11:41,garden_irrigation,1.05,1.6,1.82
2025-11-17 00:21:25,garden_irrigation,33.75,4.2,15.51
2025-11-17 00:51:38,garden_irrigation,13.51,1.89,7.16
2025-11-17 00:01:41,shower,21.31,1.6,27.03
2025-11-17 00:49:27,dishwasher,3.25,2.46,7.76
2025-11-17 00:34:54,bath,24.07,2.44,24.79
2025-11-17 00:30:04,washing_machine,32.67,4.37,72.47
2025-11-17 00:43:02,washing_machine,20.36,3.99,9.7
2025-11-17 00:43:02,washing_machine,4.85,4.94,7.85
2025-11-17 00:19:32,kitchen_sink,20.57,3.99,32.53
2025-11-17 00:55:19,dishwasher,26.94,2.96,58.67
2025-11-17 00:57:39,kitchen_sink,14.52,3.95,3.01
2025-11-17 00:26:10,garden_irrigation,30.85,5.0,19.65
2025-11-17 00:11:29,bath,22.88,3.99,16.14
2025-11-17 00:38:35,dishwasher,31.52,4.17,75.17
2025-11-17 00:59:47,kitchen_sink,22.01,4.78,12.18
2025-11-17 00:42:19,toilet_flush,5.03,1.9,1.43
2025-11-17 00:30:48,dishwasher,11.18,3.97,15.98
2025-11-17 00:50:06,washing_machine,7.46,4.48,10.56
2025-11-17 00:53:51,washing_machine,31.85,4.84,68.2
2025-11-17 00:09:57,shower,2673.0,2.24,63.68
2025-11-17 00:26:07,shower,23.84,3.26,
2025-11-17 00:01:33,toilet_flush,10.88,3.88,25.45
2025-11-17 00:59:43,shower,6.85,2.37,12.79
2025-11-17 00:58:48,bath,26.6,3.6,21.51
2025-11-17 00:16:52,garden_irrigation,16.86,2.4,39.37
2025-11-17 00:33:42,garden_irrigation,8.29,2.67,14.38
2025-11-17 00:43:01,dishwasher,21.77,3.05,25.09
2025-11-17 00:39:43,washing_machine,1.89,3.35,3.34
2025-11-17 00:49:21,garden_irrigation,11.75,3.07,
2025-11-17 00:40:25,shower,16.67,3.23,
2025-11-17 00:24:40,toilet_flush,5.6,2.55,10.38
2025-11-17 00:32:28,bath,34.47,2.06,72.23
2025-11-17 00:22:08,garden_irrigation,7.71,1.67,14.47
2025-11-17 00:44:34,washing_machine,5.0,2.19,3.63
2025-11-17 00:17:39,washing_machine,7.52,3.54,18.05
2025-11-17 00:17:39,bath,27.03,4.25,6.98
2025-11-17 00:42:09,shower,15.18,2.09,14.65
2025-11-17 00:34:23,garden_irrigation,20.01,1.88,15.97
2025-11-17 00:34:23,shower,1.22,4.12,0.38
2025-11-17 00:46:27,washing_machine,1.69,2.57,1.92
2025-11-17 00:35:52,toilet_flush,15.88,4.83,25.93
2025-11-17 00:41:32,garden_irrigation,28.67,4.0,63.93
2025-11-17 00:44:02,dishwasher,31.04,2.64,76.86
2025-11-17 00:27:51,toilet_flush,3.49,2.51,7.18
2025-11-17 00:27:51,bath,19.07,3.33,24.37
2025-11-17 00:02:08,garden_irrigation,32.01,1.78,59.68
2025-11-17 00:46:56,washing_machine,13.89,1.91,29.73
